track_id,artists,album_name,name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,music_genre
4hFloLLbiSgP8VdvVWZWse,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 5. Variation IV",2,92986,False,0.369,0.179,5,-23.731,1,0.0505,0.993,0.948,0.0622,0.326,94.6,4,Classical
2REtPaI44o74h3hqF4LxGL,Sarah Watson,Stargaze,Stargaze,36,129889,False,0.343,0.0208,5,-30.632,1,0.048,0.995,0.941,0.0852,0.0778,129.594,4,Classical
7FfIpIyjR3lq0HYieXBTZq,Hania Rani;Dobrawa Czocher,The Best Classical Playlist,There Will Be Hope,0,277334,False,0.27,0.211,2,-20.438,0,0.0363,0.971,0.868,0.083,0.103,98.917,1,Classical
33zA3geOmehQNOZAzSQMYi,Rahul Deshpande,Me Vasantrao (Original Motion Picture Soundtrack),Kaivalya Gaan,31,350000,False,0.393,0.772,10,-3.887,1,0.0408,0.265,0.0,0.331,0.385,119.718,4,Classical
02xd7yuAEiLOF7rt4zlPep,Yiruma,The Rewritten Memories,River Flows in You - Orchestra Version,57,285251,False,0.0863,0.201,4,-14.365,0,0.0355,0.915,0.943,0.113,0.0398,74.351,3,Classical
3eLiYrRTjxmMA8OG7ArBmU,Pyotr Ilyich Tchaikovsky;Una Bourne,"Mozart, Liszt & Others: Piano Works","12 Pieces for Piano, Op. 40, TH 138: No. 9, Valse",0,167800,False,0.334,0.168,11,-22.454,0,0.0457,0.99,0.753,0.0349,0.496,132.362,3,Classical
2LnnCrqJl1p39bD7d491cu,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,White Keys,0,181055,False,0.338,0.0568,9,-27.643,0,0.0374,0.99,0.907,0.149,0.544,152.728,3,Classical
5Cu9Brgk3Q9SHUfzPhT0uJ,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 7. Variation VI",24,51435,False,0.342,0.0907,4,-25.054,1,0.0415,0.994,0.935,0.43,0.962,112.382,3,Classical
5CPXR6lDTvngxtmMZxnWmC,Dream Theater,Images and Words,Pull Me Under,62,493933,False,0.532,0.941,9,-9.025,1,0.0465,0.000579,0.0527,0.15,0.278,102.198,4,Classical
69DXsp37KERanMKFAYLzNg,Wolfgang Amadeus Mozart;RIAS Symphony Orchestra Berlin;Ferenc Fricsay,Mozart: A Night of Classics,"Symphony No. 5 In B Flat Major, K.22: 3. Allegro molto",15,71000,False,0.386,0.372,10,-14.78,1,0.0345,0.827,0.749,0.0876,0.948,143.732,3,Classical
6f280Iw58re3P3ac9xrSNJ,Maurice Ravel;Duo Synopsis,"Ravel, Schuloff, Honegger, Schnittke: 20th Century Masterwork Duos, for Violin and Cello","Sonata for Violin and Cello in C Major, M. 73: II. Très vif",0,207040,False,0.389,0.206,5,-16.943,1,0.0354,0.948,0.344,0.0967,0.275,81.968,4,Classical
1U1DAlctm9lKbTYUSczTgU,Yiruma,Klassische Weihnachtsmusik,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,Classical
4EsUANL1RYsCUaWuIZchEf,George Frideric Handel;The English Concert;Trevor Pinnock;The English Concert Choir,Classical Christmas,"Messiah, HWV 56 / Pt. 2: XLII. ""Hallelujah""",0,240760,False,0.434,0.262,1,-12.874,1,0.0286,0.959,0.6,0.141,0.256,103.015,4,Classical
2rsxjOTBgMBhKrXIiFk2uW,Sirkazhi Govindarajan,Padikkatha Medhai,Engiruntho Vanthaan,30,247173,False,0.284,0.555,1,-6.558,0,0.0362,0.942,2.35e-05,0.141,0.47,83.878,4,Classical
0IfIniBUFPWgjP4b8GWtnT,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - A Classical Dawn,"8 Variations on ‘Dieu d'amour’ from ‘Les mariages samnites’ by Grétry in F, K.352: 1. Theme",4,96880,False,0.522,0.0141,5,-24.694,1,0.104,0.996,0.911,0.0955,0.642,163.216,4,Classical
4ogHSgRXA2dSDQua8eOJ1a,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"7 Variations on ""Willem van Nassau"" in D, K.25: 2. Variation I",25,48835,False,0.348,0.158,2,-27.883,1,0.0407,0.978,0.976,0.108,0.961,129.514,4,Classical
0KyhEtQkmXfWh6amFk9w9n,Giuseppe Verdi;Vincenzo Ciliberti,CD 2 LE NOVITÀ,Attila - Che non avrebbe il misero,0,162381,False,0.229,0.45,10,-8.16,1,0.0374,0.969,0.383,0.106,0.139,114.808,4,Classical
4mEvW4l23nEOW47gGJ0izf,M. S. Subbulakshmi;Radha Viswanathan,Bhaja Govindam And Vishnu Sahasranamam,Kanakadharashtavam - Ms Subbulakshmi,34,524973,False,0.575,0.326,2,-8.55,1,0.0812,0.971,0.0,0.38,0.324,125.554,4,Classical
07E0HpWW8gr89oe9iRxOZu,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Classical Christmas 2022,Cantata BWV 208 (Arr. William Walton): Sheep May Safely Graze,0,283933,False,0.0965,0.2,10,-16.97,1,0.0393,0.967,0.958,0.169,0.238,78.351,4,Classical
1C2MHvFmeoFpExBtWOiQ4Z,M. S. Subbulakshmi,Sri Venkatesa Suprabhatham,Sri Venkateshwara Suprabhatham,48,1240944,False,0.605,0.408,7,-7.678,1,0.495,0.955,0.0,0.419,0.798,85.498,3,Classical
2mIGfnRi4NX6t2cxG8u7VW,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Weihnachten Klassik 2022,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",0,206000,False,0.212,0.147,0,-19.979,0,0.0406,0.969,0.898,0.111,0.155,105.168,3,Classical
1KFT8m3kBTyxSqAvbavk6v,Wolfgang Amadeus Mozart;Bernhard Paumgartner;Camerata Salzburg,Mozart - A Classical Dawn,"Symphony No. 30 in D Major, K. 202: IV. Presto",11,60226,False,0.494,0.252,2,-12.272,1,0.0505,0.983,0.939,0.114,0.347,99.222,4,Classical
4CpnDXnXGK3vVcB1rj4ECV,Giuseppe Verdi;Vincenzo Ciliberti,CD 1 I CLASSICI,Forza del destino - La vergine degli Angeli,0,218722,False,0.142,0.261,6,-10.312,1,0.035,0.994,0.781,0.29,0.12,63.399,4,Classical
3B8vWrQFz67fYB0olCe20u,Sirkazhi Govindarajan,Karnan,Ullathil Nalla Ullam,46,234133,False,0.191,0.536,8,-12.125,1,0.046,0.969,0.00339,0.14,0.608,77.224,4,Classical
7uBroc53jwR7CErmQjAmDg,Antonio Vivaldi;Cet étrange éclat,Sfumato,"Sonate pour violoncelle, RV 47: II. Largo",0,201560,False,0.124,0.00798,11,-26.94,0,0.0464,0.818,0.934,0.101,0.0376,97.295,4,Classical
6kD6phIifemWdUZmmsFP6Q,M. S. Subbulakshmi;T. K. Murthy;V.V.Subramaniam,Sri Venkatesa Suprabhatham,Sri Venkatesa Suprabhatam,35,1229253,False,0.657,0.301,7,-12.549,1,0.766,0.949,0.0,0.28,0.794,100.971,4,Classical
0HiPErvTKTysE3iQy2n5XV,Sirkazhi Govindarajan,Mangalam Arulvaal Amman Murugan,Sivanukku Isainthathu,32,263853,False,0.434,0.265,2,-12.428,1,0.0699,0.95,0.0,0.485,0.574,137.78,4,Classical
1ueLVisAesNyuHu7Q9SfsU,Prasad Sawkar,Sant Gora Kumbhar,Uth Pandharichya Raaja,33,177800,False,0.434,0.265,5,-18.025,0,0.058,0.995,0.87,0.218,0.607,131.532,4,Classical
2UscVwaSo0fbaX5QxVgqH8,Jiří Horák,Hourglass,Hourglass,66,122125,False,0.431,0.00807,4,-29.783,0,0.0459,0.995,0.932,0.112,0.334,77.745,4,Classical
2DtwGjmtPWlIfBvx1TBqhZ,Johann Sebastian Bach;Göran Söllscher,Classical Running,"Suite for Solo Cello No. 1 in G Major, BWV 1007 (Transcr. for Solo Guitar by Göran Söllscher): I. Prélude",0,160000,False,0.358,0.201,3,-24.341,1,0.0464,0.957,0.886,0.0983,0.201,140.081,4,Classical
7wvPoDq2sE2qvRE1Trramr,Wolfgang Amadeus Mozart;New Philharmonia Orchestra;Carlo Maria Giulini,Mozart: A Night of Classics,"Symphony No. 40 In G Minor, K.550: 1. Molto allegro",9,85960,False,0.308,0.128,7,-16.179,0,0.0368,0.929,0.956,0.124,0.294,103.577,4,Classical
59eGOi9E4dV8OE3twHmvFb,Johann Sebastian Bach;Jean-Philippe Audin,Alleluiah Graffitis (32 variations sur le prélude de la Suite en sol pour violoncelle seul de Johann Sebastian Bach),"Suite No. 1 pour violoncelle seul in G Major, BWV 1007: Prélude - Opening",0,158746,False,0.334,0.0699,7,-19.734,1,0.056,0.986,0.853,0.108,0.595,134.081,4,Classical
2u2RMTPdfMNRTFsoEmqFM5,Antonín Dvořák;Emerson String Quartet,Classical Running,"String Quartet No. 12 In F Major, Op. 96, B.179 - ""American"": 4. Finale (Vivace ma non troppo)",0,315240,False,0.344,0.0965,5,-21.096,1,0.0394,0.952,0.866,0.0946,0.292,84.326,4,Classical
01rJO8OPtenCTy0TbOaZBD,Wolfgang Amadeus Mozart;Members of the Netherlands Wind Ensemble;Werner Herbers;Carlo Ravelli;Hans Mossel;Hens Otter;Joep Terwey;Kees Olthuis;Iman Soeteman;Jan Peeters;Hans Krul,Mozart - A Classical Dawn,"Don Giovanni, ossia Il dissoluto punito, K.527 - Arr. for 8 wind instruments by Johann G. Triebensee (1746-1813) - Act 1: ""Madamina, il catalogo è questo""",3,99986,False,0.495,0.144,7,-21.977,1,0.038,0.986,0.847,0.222,0.391,94.024,4,Classical
2bNeq7dW6z9umgGfHGLdcL,Wolfgang Amadeus Mozart;Gürzenich Orchestra Köln;Günter Wand,Mozart - Inspiring Classics,"Symphony No. 33 in B-Flat Major, K. 319: 2b. Andante moderato - Pt. 2",3,69653,False,0.3,0.0902,10,-19.71,1,0.0392,0.981,0.958,0.395,0.0842,87.475,4,Classical
5FwMLFEARYqd9faHGljjwM,Wolfgang Amadeus Mozart;Erik Smith,Mozart: A Night of Classics,"Andantino in C, K.15b",14,67546,False,0.43,0.363,0,-17.472,1,0.0512,0.909,0.358,0.29,0.395,127.893,4,Classical
0I9HIOTtaXrX968btEa3DA,Josh Kramer,Box of Memories,Box of Memories,65,162160,False,0.3,0.0464,2,-27.828,1,0.0429,0.986,0.897,0.105,0.172,129.952,4,Classical
4RADnYlgyRGpV7tWZJ5JiG,Richard Wagner;Otto Klemperer,The Concertgebouw Orchestra (Volume 14),Richard Wagner / Die Meistersinger von Nürnberg - Overture,0,618160,False,0.217,0.272,0,-17.207,1,0.0365,0.957,0.965,0.617,0.194,96.399,4,Classical
3qCQ48b1Z7MK0jEmYqS9vr,Pandit Jasraj,Gayatri Mantra,Chanting of the Gayatri Mantra 108 Times,33,2646866,False,0.183,0.274,1,-14.184,1,0.0346,0.95,0.00202,0.0629,0.259,103.624,3,Classical
13fHL98xB2yE18abme2NbU,Johann Sebastian Bach;Daniel Hope;Lorenza Borrani;Lucy Gould;Stewart Eaton;William Conway;Enno Senft;Stefan Maass;Stefan Rath,Weihnachten Klassik 2022,"Suite No. 3 in D Major, BWV 1068: II. Air",0,301333,False,0.169,0.049,2,-23.409,1,0.0385,0.956,0.017,0.15,0.0799,136.065,4,Classical
7h0UfUzNPve7ZKz2Bbwf1I,Wolfgang Amadeus Mozart;Albrecht Mayer;Vital Julian Frey;Deutsche Kammerphilharmonie Bremen,Relajación y siestas,"Ave verum corpus, K. 618 (Arr. Spindler for English Horn, Strings and Organ)",1,177960,False,0.175,0.0578,2,-20.568,1,0.0422,0.913,0.895,0.0906,0.0395,68.005,4,Classical
6Xg2YxMweLpbOcv15d8Mh7,Maurice Ravel;Duo Synopsis,"Ravel, Schuloff, Honegger, Schnittke: 20th Century Masterwork Duos, for Violin and Cello","Sonata for Violin and Cello in C Major, M. 73: III. Lent",0,343552,False,0.104,0.0491,9,-22.883,0,0.046,0.984,0.51,0.099,0.0341,90.278,4,Classical
7hlZSfZMS88Tv2jsnI0sK8,Akira Kosemura,ZEN 2022,"Toujours, jamais - From Les Demoiselles de Rochefort / The Young girls of Rochefort",0,152452,False,0.453,0.0939,0,-17.53,1,0.0336,0.989,0.885,0.102,0.113,89.665,4,Classical
5mwJeX3MET7i33fC0rXsHy,Johann Sebastian Bach;Albrecht Mayer;Rainer Kussmaul;Berliner Barock Solisten,Classical Christmas,"Concerto for 2 Harpsichords, Strings & Continuo in C Minor, BWV 1060 - Reconstruction For Oboe, Violin, Strings & Continuo: II. Adagio",0,311786,False,0.164,0.167,0,-17.032,0,0.044,0.594,0.368,0.224,0.154,87.069,3,Classical
4pVe1RoexcnBcIJBErd4SH,Johann Sebastian Bach;Albrecht Mayer;Beni Araki,Klassische Weihnachtsmusik,"Christmas Oratorio, BWV 248 / Pt. 2: Sinfonia",0,307920,False,0.145,0.135,7,-16.841,1,0.0429,0.978,0.971,0.323,0.0535,77.975,3,Classical
14yNuMiYdoJOOvwB6SZDb4,Gabriel Fauré;Kun-Woo Paik,Relajación y siestas,"Nocturne No. 6 in D flat, Op. 63",0,576000,False,0.311,0.0465,1,-24.625,1,0.0426,0.985,0.882,0.144,0.0368,68.431,4,Classical
4Lfod3ZkXkJBZZhw2cHKCk,Antônio Carlos Jobim,Ressaquinha,Neptune's Hep Tune,0,133506,False,0.548,0.412,5,-10.248,1,0.0333,0.807,0.934,0.127,0.325,79.512,4,Classical
4syUG0hKYsUMSkYv4YSFNU,Arcangelo Corelli;The English Concert;Trevor Pinnock,Klassische Weihnachtsmusik,"Concerto grosso in G Minor, Op. 6, No. 8, ""Fatto per la Notte di Natale"": I. Vivace - Grave",0,90000,False,0.149,0.0281,6,-22.963,0,0.0397,0.86,0.549,0.0958,0.042,137.501,3,Classical
7v8IPCKAG5dOSKbwWR2dBT,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"9 Variations on ‘Lison dormait’ from ‘Julie’ by N. Dezède in C, K.264: 5. Variation IV",9,81813,False,0.373,0.184,0,-18.88,1,0.0374,0.983,0.88,0.147,0.399,115.604,4,Classical
1WEPFyXtWQsi8KS8IDZayv,Ottorino Respighi;Berliner Philharmoniker;Herbert von Karajan,Klassische Weihnachtsmusik,"Antiche danze ed arie per liuto, Suite No. 3, P. 172: 3. Siciliana. Andantino",0,206000,False,0.212,0.147,0,-19.979,0,0.0406,0.969,0.898,0.111,0.155,105.168,3,Classical
4pMRE9kTOelvw3JIrRBwqv,Wolfgang Amadeus Mozart;Danielle Laval,Mozart: A Night of Classics,"8 Variations on ‘Come un agnello’ by Sarti in A, K.460: 4. Variation III",17,57342,False,0.445,0.126,9,-16.27,1,0.0358,0.984,0.906,0.155,0.534,104.928,3,Classical
5vBMUlQOjiL6d4j5WndjSd,Bombay Jayashri;Danvendra Arya,LoFi Songs,Zara Zara - LoFi,48,256971,False,0.635,0.486,11,-11.857,0,0.0698,0.707,0.0854,0.422,0.343,130.088,4,Classical
4wldV3Pos7n4Ui60bgezZD,Dmitri Shostakovich;Ares Trio,Babadjanian: Piano Trio - Shostakovich: Piano Trio No. 2,Piano Trio No. 2 in E Minor: II. Allegro con brio,2,177013,False,0.442,0.286,1,-16.598,1,0.0419,0.968,0.811,0.0886,0.629,146.761,3,Classical
5fOI6B4Ccf9z8vBUq5SBzM,Pyotr Ilyich Tchaikovsky;Boston Symphony Orchestra;Seiji Ozawa,Classical Christmas 2022,"The Nutcracker, Op. 71, TH.14 / Act 1: No. 2 March",0,145013,False,0.615,0.194,4,-20.573,0,0.0393,0.973,0.808,0.12,0.589,75.981,4,Classical
30o7UcOFM1Tb1iIIAKbJQh,Joseph Haydn;Arioso Quartett Wien,Encores,"String Quartet in B-Flat Major, Op. 1 No. 1, Hob. III:1 ""La chasse"": III. Adagio",0,245386,False,0.199,0.0419,3,-21.765,1,0.0461,0.734,0.55,0.108,0.121,169.307,4,Classical
0Vg21uhtzHXxfJTsLRGgaG,Ludovico Einaudi;Ana & Sven,Nuvole Bianche,Nuvole Bianche,0,320000,False,0.317,0.161,8,-17.203,1,0.0374,0.916,0.881,0.0979,0.0545,118.162,3,Classical
3brIUXtxPhdGjrTUdDfPOF,Wolfgang Amadeus Mozart;Karl-Heinz Steffens;Werner Mittelbach;Reinhold Helbich,Mozart: A Night of Classics,"14 “Interval” Canons K. 508a/3-8 & K. Deest: Canons Nos. 11-14, K.508a/7-8 & K. Deest",8,90786,False,0.33,0.0423,3,-23.181,1,0.0496,0.99,0.868,0.108,0.284,86.81,4,Classical
3qp7EyQKzk3GqAC7n5ezdS,Wolfgang Amadeus Mozart;Concerto Köln;Anton Steck,Mozart: A Night of Classics,"Les petits riens, K.app.10 (ballet): No. 11 Larghetto",12,74840,False,0.424,0.009,5,-31.947,1,0.0331,0.976,0.938,0.124,0.249,85.107,4,Classical
2vNw57KPaYDzkyPxXYUORX,Guns N' Roses,Appetite For Destruction,Nightrain,64,266173,True,0.4,0.992,6,-6.995,1,0.0725,0.107,0.0117,0.179,0.243,149.412,4,Hard-Rock
5ij7PgYsUYHMXMFDWcZqww,Pense,"Realidade, Vida e Fé",Eu Não Posso Mais,36,169058,False,0.495,0.984,8,-4.354,1,0.0978,0.00037,2.52e-05,0.307,0.803,170.007,4,Hard-Rock
2UsDkGHdQxiivgHhyTDtpd,Charlie Brown Jr.,Chegou Quem Faltava - Versão do Chorão (Ao Vivo),Gimme o Anel / Sheik - Ao Vivo - Chegou Quem Faltava,36,157690,False,0.501,0.961,1,-5.039,1,0.201,0.0108,0.0152,0.697,0.521,122.202,4,Hard-Rock
2vyae4DvSU2gs8OMOGwXF2,AC/DC,Rock or Bust,Rock or Bust,62,183053,False,0.572,0.825,8,-3.977,1,0.04,7.13e-05,0.000134,0.134,0.56,98.057,4,Hard-Rock
2tAeN2TKlQLOoSPXtARzBV,Van Halen,Van Halen (Remastered),Eruption - 2015 Remaster,65,102080,False,0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,4,Hard-Rock
0QSPohbvsYOEcvkHnok13V,Project46,Que Seja Feita a Nossa Vontade,Erro +55,37,280075,False,0.333,0.978,6,-3.452,1,0.18,0.00236,0.000437,0.372,0.267,159.981,4,Hard-Rock
5YnNWHKCJaJKwbagXDb5Uf,AC/DC,Black Ice,War Machine,61,189786,False,0.518,0.718,9,-4.355,1,0.0343,4.85e-05,0.244,0.25,0.531,127.593,4,Hard-Rock
7n3WO6ESKS1uCI9fgkGs66,Ten Years After,A Space in Time (Deluxe Version),I'd Love to Change the World - 2004 Remaster,67,224133,False,0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,4,Hard-Rock
6kAOsnRUgp21bPiUoVZeuJ,Ozzy Osbourne;Jeff Beck,Patient Number 9 (feat. Jeff Beck),Patient Number 9 (feat. Jeff Beck),61,441402,False,0.316,0.869,7,-4.244,0,0.0642,0.000197,0.199,0.133,0.302,169.916,4,Hard-Rock
1uOe9m9bAiAY4kGnGDu1Ns,Los Prisioneros,Rock un sentimiento vol. I,Amiga Mía,0,244053,False,0.79,0.606,4,-7.699,1,0.0519,0.014,0.00488,0.133,0.903,135.276,4,Hard-Rock
3fkPMWQ6cBNBLuFcPyMS8s,Blue Öyster Cult,Fire of Unknown Origin,Burnin' for You,67,271000,False,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,4,Hard-Rock
5G4roC38WFtOEF5Jo7vLUR,Rob Zombie,Halloween Hits,Living Dead Girl,2,201400,False,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,Hard-Rock
4EtjLlwM4T1T2fBAGxwql8,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Só Lazer,37,178226,False,0.274,0.764,11,-6.881,1,0.0702,0.00448,3.28e-05,0.389,0.583,166.205,4,Hard-Rock
23IJ5wLRhEZ9DOuia5mPiZ,The Who,Who Are You,Who Are You,65,381626,True,0.651,0.648,9,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,4,Hard-Rock
7HziDJrMMjIIt9mw2fJ7u1,Charlie Brown Jr.,A Arte De Charlie Brown Jr.,Hoje Eu Acordei Feliz,35,139106,False,0.314,0.951,2,-5.056,1,0.0723,0.000519,0.0121,0.207,0.708,129.765,4,Hard-Rock
0Om3atUNbAqVJexASXyKqH,Raimundos,Acústico - Ao Vivo,Puteiro Em João Pessoa - Ao Vivo | Acústico,35,204672,True,0.465,0.971,8,-2.722,1,0.0932,0.289,0.0,0.912,0.649,129.216,4,Hard-Rock
5PvFiy6gfcrs6n4ki8vFqS,Mastodon,Metal,Teardrinker,0,320507,False,0.457,0.979,5,-3.836,1,0.0485,9.8e-06,0.119,0.123,0.227,127.006,4,Hard-Rock
1PeK7RHMVNGwxIJDxhvwGq,Los Miserables,Sin Dios ni Ley,Ultraviolento,35,240882,False,0.587,0.827,2,-5.156,1,0.0584,0.00405,0.00203,0.0957,0.753,90.064,4,Hard-Rock
67q0QsfLcTa2SqhP2wQbia,Guns N' Roses,Appetite For Destruction (Super Deluxe Edition),Used To Love Her,61,192666,True,0.615,0.902,1,-7.232,1,0.0331,0.464,2.44e-05,0.15,0.909,135.46,4,Hard-Rock
6i4Qi1mJxXjqNIL9HfJhRs,Guns N' Roses,Use Your Illusion II,Civil War,70,462093,False,0.336,0.787,10,-8.803,0,0.0732,0.0793,0.0648,0.32,0.383,140.003,4,Hard-Rock
2fB4EWHpiADO2Bv2Dzenmi,Raimundos,Acústico - Ao Vivo,Papeau Nuck Doe - Ao Vivo | Acústico,40,130116,False,0.472,0.965,1,-2.9,1,0.101,0.103,0.0,0.835,0.83,176.062,4,Hard-Rock
1q9uTG5Iefik70vEI3NuVF,Styx,On air 70's Hits,Babe,0,265760,False,0.291,0.286,2,-9.854,1,0.0276,0.581,0.0,0.0876,0.081,83.094,4,Hard-Rock
2KKLuHN6zDxVnWtFKO8vo4,Iron Maiden,Fear of the Dark (2015 Remaster),Wasting Love - 2015 Remaster,65,351026,False,0.324,0.667,4,-5.373,0,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,4,Hard-Rock
71SvEDmsOwIWw1IozsZoMA,Journey,Departure,Any Way You Want It,73,201693,False,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,4,Hard-Rock
4DMKwE2E2iYDKY01C335Uw,Kansas,Leftoverture (Expanded Edition),Carry on Wayward Son,76,323000,False,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,4,Hard-Rock
1hqiUgSEsjZlpQPZ85I61N,Charlie Brown Jr.,Transpiração Contínua Prolongada - Edição Comemorativa,Quinta-Feira,47,290200,False,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824,143.674,4,Hard-Rock
799XxzSlWNYkuWJxUbuGnF,Metallica,"Stranger Things: Soundtrack from the Netflix Series, Season 4",Master of Puppets,69,514479,False,0.538,0.868,4,-7.357,0,0.0377,0.000599,0.482,0.199,0.556,105.164,4,Hard-Rock
7a07LwoTEqMdngkepQaAsO,Fiskales Ad-Hok,Traga!,Eugenia,35,191000,False,0.261,0.955,5,-7.461,1,0.0568,0.00112,4.96e-05,0.15,0.532,157.168,4,Hard-Rock
4Y3WqmBWmG23thvU9xEhMv,Faith No More,Angel Dust (Deluxe Edition),Easy,67,186960,False,0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724,4,Hard-Rock
2rg5wrJAvnqqrYs501kWmw,Raimundos;Oriente,Acústico - Ao Vivo,Dubmundos - Ao Vivo | Acústico,35,311893,False,0.607,0.904,1,-3.476,1,0.068,0.414,0.0,0.435,0.789,97.052,4,Hard-Rock
4BG5z09kr5M1CVla6MQmcO,Asia,Fiesta temática 80s,Only Time Will Tell,0,284000,False,0.29,0.884,9,-5.71,0,0.0673,0.0435,0.0,0.225,0.294,125.314,4,Hard-Rock
6AJrjScRxKAzfImtWbCIaM,Thin Lizzy,Rock Workout 2023,The Boys Are Back In Town,0,263146,False,0.457,0.87,8,-4.906,1,0.0711,0.292,1.67e-06,0.117,0.694,81.095,4,Hard-Rock
4A065x9kJt955eGVqf813g,Alice In Chains,Dirt (2022 Remaster),Them Bones (2022 Remaster),69,149466,False,0.159,0.946,9,-5.756,1,0.0629,0.0235,8.06e-06,0.387,0.309,165.014,1,Hard-Rock
77mnypCdtuUwwQszzh2CKi,Raimundos,Acústico - Ao Vivo,Gordelícia - Ao Vivo | Acústico,40,219328,False,0.499,0.978,10,-4.219,0,0.108,0.254,1.08e-06,0.866,0.479,174.087,4,Hard-Rock
22GbAGb80ZZNgm2yrBMnpR,Metallica,Metallica,Wherever I May Roam,66,403866,False,0.55,0.824,9,-7.848,0,0.0347,0.000362,0.00115,0.0865,0.332,131.387,4,Hard-Rock
5Jq8ISsgnm2mPRqJi1swaZ,Steppenwolf,Обратно в клас - rock,Born To Be Wild - Single Version,1,216693,False,0.468,0.81,9,-8.33,1,0.0724,0.00169,0.0314,0.567,0.464,145.589,4,Hard-Rock
6reypLSfvgiVPl5MFvSNrK,Atlanta Rhythm Section,Best 70s Rock Tunes,Beautiful Dreamer,0,206133,False,0.433,0.264,2,-16.176,1,0.0346,0.64,0.00275,0.286,0.257,124.987,4,Hard-Rock
4HRHLsw2kVwLPiapI4bhcr,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Eu Protesto,38,266466,False,0.317,0.82,6,-7.013,1,0.0684,0.00506,0.000137,0.266,0.695,170.124,4,Hard-Rock
5b3C40EzC5DBit14cLfby8,Nazareth,2XS,Dream On,23,204826,False,0.405,0.482,2,-6.484,1,0.0272,0.148,0.0,0.0816,0.449,148.64,4,Hard-Rock
7LRMbd3LEoV5wZJvXT1Lwb,AC/DC,High Voltage,T.N.T.,78,214666,False,0.754,0.759,9,-5.218,1,0.302,0.153,0.000108,0.101,0.435,126.366,4,Hard-Rock
1hlveB9M6ijHZRbzZ2teyh,Twisted Sister,Stay Hungry,We're Not Gonna Take It,75,219666,False,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,4,Hard-Rock
7y5uK11sbFNiNEafUvntSL,Rob Zombie,Halloween Scary Party,Dragula,0,222893,False,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,Hard-Rock
3CIOopLwvyMvXk97ZEksKO,Motörhead,Ace of Spades (Expanded Edition),Ace of Spades,32,168320,False,0.322,0.991,6,-4.453,1,0.213,0.00313,0.0035,0.0708,0.198,140.221,4,Hard-Rock
7yqbhojjV25ijBnJZB99nE,Popeda,Svoboda,Punaista Ja Makeaa,34,174520,False,0.434,0.321,11,-8.473,1,0.0264,0.239,0.0,0.113,0.273,77.863,4,Hard-Rock
0VaMFkBz3QsRAuaek4jYR5,Raimundos,Acústico - Ao Vivo,Reggae do Manero - Ao Vivo | Acústico,46,325024,False,0.708,0.809,10,-4.129,0,0.0611,0.178,1.62e-06,0.368,0.625,134.053,4,Hard-Rock
6Eg6mlmavrJxtMGW5HxMUb,Planet Hemp,A Invasão do Sagaz Homem Fumaça,Ex-Quadrilha da Fumaça,46,185360,False,0.549,0.945,1,-4.534,1,0.295,0.00636,0.0,0.106,0.453,105.3,4,Hard-Rock
6wbbbTyX0vqVN85ZwiRIm3,Burgerkill,Beyond Coma and Despair,Atur Aku,36,273880,True,0.462,0.98,4,-5.191,0,0.0912,0.00015,0.0278,0.138,0.244,99.827,4,Hard-Rock
